lat,lon,neighborhood,num_streets,num_pois_nearby,risk_score,poi_density,street_importance,degree_normalized,weight,category,color,weight_breakdown
43.645866,-79.411548,Trinity-Bellwoods,2,41,0.279,0.82,0.4,0.25,40.57,Medium,#ffff00,"{'crime_contribution': 11.17, 'poi_contribution': 16.4, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.640869,-79.40092,Harbourfront-CityPlace,3,12,0.153,0.24,0.533,0.375,29.09,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 4.8, 'street_contribution': 10.67, 'degree_contribution': 7.5}"
43.642554,-79.394583,Harbourfront-CityPlace,2,12,0.153,0.24,0.7,0.25,29.92,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 4.8, 'street_contribution': 14.0, 'degree_contribution': 5.0}"
43.668699,-79.386117,Church-Wellesley,4,112,0.328,1.0,0.575,0.5,54.64,Medium,#ffff00,"{'crime_contribution': 13.14, 'poi_contribution': 20.0, 'street_contribution': 11.5, 'degree_contribution': 10.0}"
43.668607,-79.386776,Bay-Cloverhill,2,93,0.13,1.0,0.3,0.25,36.2,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 20.0, 'street_contribution': 6.0, 'degree_contribution': 5.0}"
43.668622,-79.391597,Bay-Cloverhill,3,27,0.13,0.54,0.267,0.375,28.83,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 10.8, 'street_contribution': 5.33, 'degree_contribution': 7.5}"
43.666953,-79.390801,Bay-Cloverhill,2,33,0.13,0.66,0.35,0.25,30.4,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 13.2, 'street_contribution': 7.0, 'degree_contribution': 5.0}"
43.667449,-79.388508,Bay-Cloverhill,4,36,0.13,0.72,0.55,0.5,40.6,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 14.4, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.665655,-79.387692,Bay-Cloverhill,4,30,0.13,0.6,0.525,0.5,37.7,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 12.0, 'street_contribution': 10.5, 'degree_contribution': 10.0}"
43.66588,-79.385935,Bay-Cloverhill,4,67,0.13,1.0,0.4,0.5,43.2,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 20.0, 'street_contribution': 8.0, 'degree_contribution': 10.0}"
43.672582,-79.390703,Annex,3,7,0.355,0.14,0.7,0.375,38.5,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.8, 'street_contribution': 14.0, 'degree_contribution': 7.5}"
43.67305,-79.390672,Annex,4,5,0.355,0.1,0.7,0.5,40.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 14.0, 'degree_contribution': 10.0}"
43.661783,-79.389878,Bay-Cloverhill,4,8,0.13,0.16,0.475,0.5,27.9,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 3.2, 'street_contribution': 9.5, 'degree_contribution': 10.0}"
43.662481,-79.386369,Bay-Cloverhill,4,27,0.13,0.54,0.5,0.5,36.0,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 10.8, 'street_contribution': 10.0, 'degree_contribution': 10.0}"
43.661136,-79.388171,Bay-Cloverhill,2,58,0.13,1.0,0.3,0.25,36.2,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 20.0, 'street_contribution': 6.0, 'degree_contribution': 5.0}"
43.661224,-79.387692,Bay-Cloverhill,3,35,0.13,0.7,0.333,0.375,33.36,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 14.0, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.660521,-79.387398,Yonge-Bay Corridor,4,74,1.0,1.0,0.5,0.5,80.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 10.0, 'degree_contribution': 10.0}"
43.661992,-79.388621,Bay-Cloverhill,2,17,0.13,0.34,0.25,0.25,22.0,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 6.8, 'street_contribution': 5.0, 'degree_contribution': 5.0}"
43.658111,-79.386744,Yonge-Bay Corridor,2,50,1.0,1.0,0.6,0.25,77.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.660311,-79.400603,University,3,23,0.551,0.46,0.567,0.375,50.09,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 9.2, 'street_contribution': 11.33, 'degree_contribution': 7.5}"
43.661317,-79.40129,University,4,14,0.551,0.28,0.55,0.5,48.66,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 5.6, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.667015,-79.399627,University,3,37,0.551,0.74,0.433,0.375,53.03,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 14.8, 'street_contribution': 8.67, 'degree_contribution': 7.5}"
43.664469,-79.398588,University,2,32,0.551,0.64,0.6,0.25,51.86,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 12.8, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.667166,-79.40151,University,4,42,0.551,0.84,0.6,0.5,60.86,High,#ff0000,"{'crime_contribution': 22.06, 'poi_contribution': 16.8, 'street_contribution': 12.0, 'degree_contribution': 10.0}"
43.664291,-79.400358,University,3,47,0.551,0.94,0.4,0.375,56.36,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 18.8, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.661722,-79.399335,University,2,36,0.551,0.72,0.35,0.25,48.46,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 14.4, 'street_contribution': 7.0, 'degree_contribution': 5.0}"
43.658552,-79.424282,Palmerston-Little Italy,3,4,0.124,0.08,0.6,0.375,26.06,Low,#00ff00,"{'crime_contribution': 4.96, 'poi_contribution': 1.6, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.658675,-79.423669,Palmerston-Little Italy,4,8,0.124,0.16,0.4,0.5,26.16,Low,#00ff00,"{'crime_contribution': 4.96, 'poi_contribution': 3.2, 'street_contribution': 8.0, 'degree_contribution': 10.0}"
43.66467,-79.40262,University,4,19,0.551,0.38,0.55,0.5,50.66,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 7.6, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.664036,-79.401592,University,4,37,0.551,0.74,0.3,0.5,52.86,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 14.8, 'street_contribution': 6.0, 'degree_contribution': 10.0}"
43.663036,-79.393474,University,3,10,0.551,0.2,0.3,0.375,39.56,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 4.0, 'street_contribution': 6.0, 'degree_contribution': 7.5}"
43.663586,-79.394113,University,2,16,0.551,0.32,0.3,0.25,39.46,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 6.4, 'street_contribution': 6.0, 'degree_contribution': 5.0}"
43.662541,-79.394265,University,2,28,0.551,0.56,0.2,0.25,42.26,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 11.2, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.66049,-79.395315,University,2,32,0.551,0.64,0.2,0.25,43.86,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 12.8, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.660748,-79.394769,University,2,29,0.551,0.58,0.2,0.25,42.66,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 11.6, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.662446,-79.394949,University,3,23,0.551,0.46,0.3,0.375,44.76,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 9.2, 'street_contribution': 6.0, 'degree_contribution': 7.5}"
43.663126,-79.392812,Bay-Cloverhill,5,9,0.13,0.18,0.36,0.625,28.5,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 3.6, 'street_contribution': 7.2, 'degree_contribution': 12.5}"
43.659066,-79.400726,University,3,22,0.551,0.44,0.567,0.375,49.69,Medium,#ffff00,"{'crime_contribution': 22.06, 'poi_contribution': 8.8, 'street_contribution': 11.33, 'degree_contribution': 7.5}"
43.658491,-79.400367,University,2,49,0.551,0.98,0.7,0.25,60.66,High,#ff0000,"{'crime_contribution': 22.06, 'poi_contribution': 19.6, 'street_contribution': 14.0, 'degree_contribution': 5.0}"
43.66361,-79.390621,Bay-Cloverhill,6,13,0.13,0.26,0.467,0.75,34.73,Medium,#ffff00,"{'crime_contribution': 5.2, 'poi_contribution': 5.2, 'street_contribution': 9.33, 'degree_contribution': 15.0}"
43.67161,-79.380544,North St.James Town,4,18,0.326,0.36,0.625,0.5,42.73,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 7.2, 'street_contribution': 12.5, 'degree_contribution': 10.0}"
43.670688,-79.380165,North St.James Town,3,15,0.326,0.3,0.7,0.375,40.53,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 6.0, 'street_contribution': 14.0, 'degree_contribution': 7.5}"
43.667935,-79.379019,North St.James Town,2,12,0.326,0.24,0.4,0.25,30.83,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 4.8, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.668211,-79.377796,North St.James Town,2,8,0.326,0.16,0.25,0.25,26.23,Low,#00ff00,"{'crime_contribution': 13.03, 'poi_contribution': 3.2, 'street_contribution': 5.0, 'degree_contribution': 5.0}"
43.66712,-79.378683,North St.James Town,3,31,0.326,0.62,0.6,0.375,44.93,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 12.4, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.664204,-79.418781,Dovercourt Village,3,64,0.243,1.0,0.467,0.375,46.56,Medium,#ffff00,"{'crime_contribution': 9.73, 'poi_contribution': 20.0, 'street_contribution': 9.33, 'degree_contribution': 7.5}"
43.66387,-79.418855,Dovercourt Village,3,69,0.243,1.0,0.5,0.375,47.23,Medium,#ffff00,"{'crime_contribution': 9.73, 'poi_contribution': 20.0, 'street_contribution': 10.0, 'degree_contribution': 7.5}"
43.663645,-79.418449,Dovercourt Village,2,88,0.243,1.0,0.6,0.25,46.73,Medium,#ffff00,"{'crime_contribution': 9.73, 'poi_contribution': 20.0, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.663882,-79.418539,Annex,3,84,0.355,1.0,0.5,0.375,51.7,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 20.0, 'street_contribution': 10.0, 'degree_contribution': 7.5}"
43.663483,-79.418845,Palmerston-Little Italy,4,65,0.124,1.0,0.65,0.5,47.96,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 20.0, 'street_contribution': 13.0, 'degree_contribution': 10.0}"
43.663111,-79.418696,Palmerston-Little Italy,4,62,0.124,1.0,0.3,0.5,40.96,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 20.0, 'street_contribution': 6.0, 'degree_contribution': 10.0}"
43.674641,-79.428264,Wychwood,2,2,0.137,0.04,0.4,0.25,19.28,Low,#00ff00,"{'crime_contribution': 5.48, 'poi_contribution': 0.8, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.672311,-79.427319,Wychwood,3,3,0.137,0.06,0.4,0.375,22.18,Low,#00ff00,"{'crime_contribution': 5.48, 'poi_contribution': 1.2, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.640753,-79.416436,West Queen West,2,22,0.168,0.44,0.4,0.25,28.52,Low,#00ff00,"{'crime_contribution': 6.72, 'poi_contribution': 8.8, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.640662,-79.414725,West Queen West,4,16,0.168,0.32,0.425,0.5,31.62,Medium,#ffff00,"{'crime_contribution': 6.72, 'poi_contribution': 6.4, 'street_contribution': 8.5, 'degree_contribution': 10.0}"
43.640892,-79.410833,West Queen West,2,4,0.168,0.08,0.6,0.25,25.32,Low,#00ff00,"{'crime_contribution': 6.72, 'poi_contribution': 1.6, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.641016,-79.41023,West Queen West,3,6,0.168,0.12,0.533,0.375,27.29,Low,#00ff00,"{'crime_contribution': 6.72, 'poi_contribution': 2.4, 'street_contribution': 10.67, 'degree_contribution': 7.5}"
43.645284,-79.409589,West Queen West,3,38,0.168,0.76,0.4,0.375,37.42,Medium,#ffff00,"{'crime_contribution': 6.72, 'poi_contribution': 15.2, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.651169,-79.411589,Trinity-Bellwoods,2,32,0.279,0.64,0.4,0.25,36.97,Medium,#ffff00,"{'crime_contribution': 11.17, 'poi_contribution': 12.8, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.64759,-79.41015,Trinity-Bellwoods,2,5,0.279,0.1,0.4,0.25,26.17,Low,#00ff00,"{'crime_contribution': 11.17, 'poi_contribution': 2.0, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.668583,-79.417755,Annex,4,4,0.355,0.08,0.4,0.5,33.8,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 8.0, 'degree_contribution': 10.0}"
43.668349,-79.419003,Annex,4,3,0.355,0.06,0.4,0.5,33.4,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 8.0, 'degree_contribution': 10.0}"
43.66683,-79.418408,Annex,4,0,0.355,0.0,0.4,0.5,32.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 8.0, 'degree_contribution': 10.0}"
43.665434,-79.424152,Dovercourt Village,2,3,0.243,0.06,0.4,0.25,23.93,Low,#00ff00,"{'crime_contribution': 9.73, 'poi_contribution': 1.2, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.666578,-79.419612,Annex,4,7,0.355,0.14,0.5,0.5,37.0,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.8, 'street_contribution': 10.0, 'degree_contribution': 10.0}"
43.661427,-79.428151,Palmerston-Little Italy,3,71,0.124,1.0,0.667,0.375,45.8,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 20.0, 'street_contribution': 13.33, 'degree_contribution': 7.5}"
43.661256,-79.428984,Palmerston-Little Italy,2,38,0.124,0.76,0.8,0.25,41.16,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 15.2, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.671445,-79.376488,North St.James Town,3,48,0.326,0.96,0.533,0.375,50.4,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 19.2, 'street_contribution': 10.67, 'degree_contribution': 7.5}"
43.670931,-79.378845,North St.James Town,4,21,0.326,0.42,0.35,0.5,38.43,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 8.4, 'street_contribution': 7.0, 'degree_contribution': 10.0}"
43.669146,-79.378096,North St.James Town,4,9,0.326,0.18,0.4,0.5,34.63,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 3.6, 'street_contribution': 8.0, 'degree_contribution': 10.0}"
43.668226,-79.37769,North St.James Town,2,4,0.326,0.08,0.25,0.25,24.63,Low,#00ff00,"{'crime_contribution': 13.03, 'poi_contribution': 1.6, 'street_contribution': 5.0, 'degree_contribution': 5.0}"
43.668726,-79.375361,North St.James Town,4,17,0.326,0.34,0.5,0.5,39.83,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 6.8, 'street_contribution': 10.0, 'degree_contribution': 10.0}"
43.668888,-79.379422,North St.James Town,4,23,0.326,0.46,0.55,0.5,43.23,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 9.2, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.668327,-79.377782,North St.James Town,2,8,0.326,0.16,0.25,0.25,26.23,Low,#00ff00,"{'crime_contribution': 13.03, 'poi_contribution': 3.2, 'street_contribution': 5.0, 'degree_contribution': 5.0}"
43.667855,-79.377059,North St.James Town,3,7,0.326,0.14,0.333,0.375,30.0,Medium,#ffff00,"{'crime_contribution': 13.03, 'poi_contribution': 2.8, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.672187,-79.382844,Rosedale-Moore Park,3,16,0.337,0.32,0.333,0.375,34.03,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 6.4, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.671205,-79.382365,Church-Wellesley,3,35,0.328,0.7,0.667,0.375,47.97,Medium,#ffff00,"{'crime_contribution': 13.14, 'poi_contribution': 14.0, 'street_contribution': 13.33, 'degree_contribution': 7.5}"
43.67269,-79.387753,Rosedale-Moore Park,3,55,0.337,1.0,0.667,0.375,54.29,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 20.0, 'street_contribution': 13.33, 'degree_contribution': 7.5}"
43.672135,-79.390499,Annex,2,19,0.355,0.38,0.4,0.25,34.8,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 7.6, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.673983,-79.394351,Annex,3,6,0.355,0.12,0.4,0.375,32.1,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.673622,-79.396131,Annex,3,25,0.355,0.5,0.6,0.375,43.7,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 10.0, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.670756,-79.393034,Annex,3,48,0.355,0.96,0.4,0.375,48.9,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 19.2, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.671544,-79.393362,Annex,3,16,0.355,0.32,0.4,0.375,36.1,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 6.4, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.674712,-79.392908,Annex,4,10,0.355,0.2,0.6,0.5,40.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 4.0, 'street_contribution': 12.0, 'degree_contribution': 10.0}"
43.67382,-79.393603,Annex,3,8,0.355,0.16,0.2,0.375,28.9,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.2, 'street_contribution': 4.0, 'degree_contribution': 7.5}"
43.674172,-79.391943,Annex,3,11,0.355,0.22,0.6,0.375,38.1,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 4.4, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.673624,-79.385379,Rosedale-Moore Park,4,8,0.337,0.16,0.5,0.5,36.66,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 3.2, 'street_contribution': 10.0, 'degree_contribution': 10.0}"
43.673526,-79.384019,Rosedale-Moore Park,4,14,0.337,0.28,0.55,0.5,40.06,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 5.6, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.671242,-79.384369,Rosedale-Moore Park,2,62,0.337,1.0,0.4,0.25,46.46,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 20.0, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.670798,-79.383036,Church-Wellesley,2,43,0.328,0.86,0.6,0.25,47.34,Medium,#ffff00,"{'crime_contribution': 13.14, 'poi_contribution': 17.2, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.670165,-79.382768,Church-Wellesley,4,34,0.328,0.68,0.5,0.5,46.74,Medium,#ffff00,"{'crime_contribution': 13.14, 'poi_contribution': 13.6, 'street_contribution': 10.0, 'degree_contribution': 10.0}"
43.672632,-79.3867,Rosedale-Moore Park,3,26,0.337,0.52,0.6,0.375,43.36,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 10.4, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.672312,-79.385798,Rosedale-Moore Park,3,18,0.337,0.36,0.6,0.375,40.16,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 7.2, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.67287,-79.387837,Rosedale-Moore Park,4,61,0.337,1.0,0.725,0.5,57.96,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 20.0, 'street_contribution': 14.5, 'degree_contribution': 10.0}"
43.672772,-79.387099,Rosedale-Moore Park,2,35,0.337,0.7,0.6,0.25,44.46,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 14.0, 'street_contribution': 12.0, 'degree_contribution': 5.0}"
43.672182,-79.384764,Rosedale-Moore Park,4,38,0.337,0.76,0.55,0.5,49.66,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 15.2, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
43.672467,-79.38488,Rosedale-Moore Park,4,34,0.337,0.68,0.5,0.5,47.06,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 13.6, 'street_contribution': 10.0, 'degree_contribution': 10.0}"
43.674771,-79.384116,Rosedale-Moore Park,3,1,0.337,0.02,0.4,0.375,29.36,Low,#00ff00,"{'crime_contribution': 13.46, 'poi_contribution': 0.4, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.670599,-79.385152,Rosedale-Moore Park,3,54,0.337,1.0,0.6,0.375,52.96,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 20.0, 'street_contribution': 12.0, 'degree_contribution': 7.5}"
43.670845,-79.384015,Church-Wellesley,2,38,0.328,0.76,0.8,0.25,49.34,Medium,#ffff00,"{'crime_contribution': 13.14, 'poi_contribution': 15.2, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.67468,-79.3667,Cabbagetown-South St.James Town,2,5,0.321,0.1,0.8,0.25,35.83,Medium,#ffff00,"{'crime_contribution': 12.83, 'poi_contribution': 2.0, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.66192,-79.417583,Palmerston-Little Italy,3,4,0.124,0.08,0.333,0.375,20.73,Low,#00ff00,"{'crime_contribution': 4.96, 'poi_contribution': 1.6, 'street_contribution': 6.67, 'degree_contribution': 7.5}"
43.660057,-79.416905,Palmerston-Little Italy,2,8,0.124,0.16,0.4,0.25,21.16,Low,#00ff00,"{'crime_contribution': 4.96, 'poi_contribution': 3.2, 'street_contribution': 8.0, 'degree_contribution': 5.0}"
43.662138,-79.416562,Palmerston-Little Italy,3,0,0.124,0.0,0.4,0.375,20.46,Low,#00ff00,"{'crime_contribution': 4.96, 'poi_contribution': 0.0, 'street_contribution': 8.0, 'degree_contribution': 7.5}"
43.655211,-79.413861,Trinity-Bellwoods,4,54,0.279,1.0,0.55,0.5,52.17,Medium,#ffff00,"{'crime_contribution': 11.17, 'poi_contribution': 20.0, 'street_contribution': 11.0, 'degree_contribution': 10.0}"
