source,target,weight,length_m,street_name,highway_type,start_node_weight,end_node_weight,category
10579,10578,47.949221440647236,18.89548322667293,Sherbourne Street,cycleway,45.26,48.86,Low
10580,10579,52.685680358757395,129.14017056916836,Sherbourne Street,cycleway,48.06,45.26,Medium
10581,10582,53.13955546881701,129.18732402926082,Sherbourne Street,cycleway,46.06,48.06,Medium
10576,10581,47.93788503918858,18.6545907179893,Sherbourne Street,cycleway,48.06,46.06,Low
10582,10583,49.598536221392294,19.28763299203244,Sherbourne Street,cycleway,48.06,49.26,Low
10584,10585,50.91130256492367,41.98326985107813,Sherbourne Street,cycleway,49.26,48.46,Medium
10586,10564,33.269707392703175,268.38381215033075,Lower Sherbourne Street,cycleway,24.28,28.18,Low
10568,10587,33.52134259658498,268.30656816439574,Lower Sherbourne Street,cycleway,28.58,24.28,Low
10588,10584,49.997809870355304,14.977869881350083,Sherbourne Street,cycleway,49.26,49.26,Low
10583,10589,54.86495156156963,113.78301992630193,Sherbourne Street,cycleway,49.26,49.26,Medium
10590,10591,49.74168783665213,18.045186996564283,Sherbourne Street,cycleway,48.46,49.26,Low
10589,10592,50.14335246968065,17.93244964840952,Sherbourne Street,cycleway,49.26,49.26,Medium
10585,10580,49.191961984025475,19.311271944166425,Sherbourne Street,cycleway,48.46,48.06,Low
10591,10588,52.0632554177361,56.90733694145556,Sherbourne Street,cycleway,49.26,49.26,Medium
10563,10538,40.03885942237001,19.83849776795751,Sherbourne Street,cycleway,39.66,38.86,Low
10593,10594,37.8488049278569,21.284536639419702,Sherbourne Street,cycleway,37.26,36.86,Low
10595,10596,38.24721007047604,21.014684209184278,Sherbourne Street,cycleway,37.26,37.66,Low
10596,10590,50.69871139576146,177.39692047750697,Sherbourne Street,cycleway,37.66,48.46,Medium
10592,10593,50.98985400263336,178.6836339027592,Sherbourne Street,cycleway,49.26,37.26,Medium
10597,10598,35.793051299640304,20.908479738742205,Sherbourne Street,cycleway,34.86,35.26,Low
10539,10599,36.411094041535264,21.062648388538133,Sherbourne Street,cycleway,35.66,35.66,Low
10598,10536,49.61969493608989,331.71483993800024,Sherbourne Street,cycleway,35.26,39.26,Low
10594,10597,44.356782430657745,236.94317988448816,Sherbourne Street,cycleway,36.86,34.86,Low
10599,10595,45.0977860733566,236.91130206682962,Sherbourne Street,cycleway,35.66,37.26,Low
124,6101,56.183600476551234,32.976658881250806,Yonge Street,primary,54.64,54.14,Medium
4506,1504,59.17362608874697,56.671894441910226,Bloor Street West,primary,52.8,59.2,Medium
1551,20,40.80803880769395,64.6501123843972,Bloor Street East,primary,40.03,36.63,Low
10600,10601,36.32923042827291,350.52901220345393,Unnamed,footway,23.7,30.1,Low
10602,10603,37.444209702557885,351.7765235580463,Unnamed,footway,23.7,31.7,Low
10602,10600,24.066957810978984,15.483451940041455,Unnamed,footway,23.7,23.7,Low
10600,9946,23.902585461470764,8.547909766699053,Unnamed,footway,23.7,23.7,Low
10601,10484,33.56152394777657,161.2984064974591,Unnamed,footway,30.1,27.7,Low
10603,10601,31.630737390089067,23.648459226183334,Unnamed,footway,31.7,30.1,Low
10604,10605,31.051378767679957,11.44556246514498,Unnamed,footway,31.3,30.1,Low
10606,9264,24.272453079020266,9.249608275271141,Unnamed,footway,23.2,24.9,Low
10607,10315,19.522205551312855,7.85779820923369,Unnamed,footway,19.37,19.37,Low
6308,10607,36.66399328755361,211.23202139258697,Unnamed,footway,41.17,19.37,Low
10608,10609,23.486664491096928,96.48293609229334,Unnamed,footway,19.77,23.07,Low
10610,10608,19.940853293712216,8.64204824037505,Unnamed,footway,19.77,19.77,Low
6305,8152,23.851871662377928,12.388440678180153,Unnamed,footway,23.36,23.76,Low
10316,6305,23.576579023349574,15.575232537134303,Unnamed,footway,23.07,23.36,Low
10316,10611,22.059318544211347,10.967852621968232,Unnamed,footway,23.07,20.57,Low
7101,10610,32.975221539945515,264.87232604317296,Unnamed,footway,32.37,19.77,Low
10612,10613,20.272951314059355,10.615718547325967,Unnamed,footway,20.06,20.06,Low
5957,10615,37.17337706667686,12.071251475003214,Unnamed,footway,36.73,36.73,Low
10615,10616,37.71840559990239,26.910035390753976,Unnamed,footway,36.73,36.73,Low
10616,10249,37.36487199072005,17.284835031855483,Unnamed,footway,36.73,36.73,Low
10617,5951,41.557420471328975,8.67525415847029,Unnamed,footway,41.2,41.2,Low
10616,10617,39.37314484896618,10.474652867090366,Unnamed,footway,36.73,41.2,Low
10394,10371,37.933312955536344,251.92451998469787,Unnamed,footway,38.2,22.4,Low
2761,10394,39.73594037846346,24.122174702666506,Unnamed,footway,39.4,38.2,Low
10618,10603,38.73601292324104,83.52483701373538,Unnamed,footway,39.8,31.7,Low
10485,10618,40.81837528116083,25.5873186221316,Unnamed,footway,39.8,39.8,Low
10485,10394,39.78629160158989,20.16132311768942,Unnamed,footway,39.8,38.2,Low
10383,10485,39.34056285603432,101.97655058919645,Unnamed,footway,31.6,39.8,Low
10618,2761,40.41274340456183,20.523823347521073,Unnamed,footway,39.8,39.4,Low
10618,10605,47.043644194423536,346.0270155772112,Unnamed,footway,39.8,30.1,Low
10619,10620,31.88923461490956,15.580720220049816,Unnamed,footway,31.0,31.8,Low
10620,10621,32.374219010969334,11.694344092791622,Unnamed,footway,31.8,32.2,Low
10622,10621,31.88931493624532,15.583278224373226,Unnamed,footway,30.6,32.2,Low
10622,10619,31.15987429491575,11.684230354407408,Unnamed,footway,30.6,31.0,Low
3668,3670,35.14596473435373,12.85200963555427,Unnamed,footway,34.7,34.7,Low
10155,3668,36.812923837251965,60.891176866050685,Unnamed,footway,34.7,34.7,Low
10623,10624,41.33820535069578,149.88053826692015,Unnamed,footway,37.2,34.7,Low
10625,10626,32.620081127598354,13.045997751501638,Unnamed,footway,32.2,32.2,Low
10153,10627,41.90841765190774,207.7353790175141,Unnamed,footway,34.7,34.7,Low
10628,10626,32.680972777902824,14.93704279201295,Unnamed,footway,32.2,32.2,Low
10628,10629,32.64046470628785,13.679028145585391,Unnamed,footway,32.2,32.2,Low
10623,10630,38.97009730120622,84.00826985274604,Unnamed,footway,37.2,34.7,Low
1977,10623,36.27366533875957,9.003208310419291,Unnamed,footway,34.7,37.2,Low
10623,527,40.61803501935116,10.398881078387044,Unnamed,footway,37.2,43.2,Low
10625,10629,32.59887096943195,12.387297187327492,Unnamed,footway,32.2,32.2,Low
10631,1978,30.93638401856109,4.428052550684802,Unnamed,footway,30.2,31.4,Low
7934,10631,36.62168078511571,243.52056995299532,Unnamed,footway,28.7,30.2,Low
10632,8906,38.1665252728602,21.587935569063184,Unnamed,footway,35.26,39.46,Low
10181,2499,42.10581167509238,20.49955586748392,Unnamed,footway,40.66,41.86,Low
9687,10181,39.44615639034526,21.65647216641436,Unnamed,footway,36.56,40.66,Low
2499,10632,39.34922129916645,20.467357343528366,Unnamed,footway,41.86,35.26,Low
2604,2499,40.778820561645134,171.468559656568,Unnamed,footway,27.76,41.86,Low
2605,10633,40.90551738625939,31.92526201461614,Unnamed,footway,41.94,37.34,Low
4536,2605,41.936189635634534,25.33470991771479,Unnamed,footway,39.86,41.94,Low
4098,4536,41.76979660841759,104.72881799570467,Unnamed,footway,35.76,39.86,Low
9646,10633,37.418633637182204,25.16804485430696,Unnamed,footway,35.66,37.34,Low
7565,8197,67.51145260574721,404.7326801029381,Unnamed,footway,50.86,45.26,Medium
10634,10635,39.10694459454425,11.56090518738378,Unnamed,footway,39.46,37.86,Low
10636,10634,39.75808287965393,23.11072773170176,Unnamed,footway,38.26,39.46,Low
10636,1897,40.41927509126581,11.493370652297715,Unnamed,footway,38.26,41.66,Low
1897,10635,40.66633492348323,22.795143950785363,Unnamed,footway,41.66,37.86,Low
10638,10637,33.9886560514044,9.763994397041184,Unnamed,footway,34.26,33.06,Low
9870,10500,34.810856905137946,13.416503788586697,Unnamed,footway,35.4,33.3,Low
10639,9870,42.60871804916123,130.20472278942248,Unnamed,footway,40.0,35.4,Low
10500,7563,40.296977961291724,168.02834670410797,Unnamed,footway,33.3,35.7,Low
3331,10500,34.293999040539546,22.175828332028292,Unnamed,footway,33.8,33.3,Low
9182,9183,16.16727903546054,2.9329426464353485,Unnamed,footway,16.12,16.12,Low
9184,9179,17.42710482444011,3.287554659764574,Unnamed,footway,16.12,18.62,Low
2672,10640,21.774501785535406,41.59300576586496,Unnamed,footway,24.09,17.72,Low
10641,10642,28.249781466175033,9.64193946301046,Unnamed,footway,27.78,28.18,Low
10643,2201,32.50512333961729,11.675173968792263,Unnamed,footway,28.18,36.08,Low
10644,10645,29.46172219052672,9.654632985836994,Unnamed,footway,28.98,29.38,Low
10646,2201,32.765270167307314,7.232406003913832,Unnamed,footway,28.98,36.08,Low
2201,10644,32.87624998025871,10.644020296917027,Unnamed,footway,36.08,28.98,Low
10647,10648,30.453323088364684,14.096672939216953,Unnamed,footway,31.88,28.18,Low
10642,10647,30.43241412661128,13.400403816559358,Unnamed,footway,28.18,31.88,Low
10647,10649,30.689645539941417,15.20494673970958,Unnamed,footway,31.88,28.58,Low
10648,10646,28.85418412536766,9.59356631797267,Unnamed,footway,28.18,28.98,Low
10649,10643,28.65233665932806,9.596076790981815,Unnamed,footway,28.58,28.18,Low
2201,10641,32.17102874808863,7.548661073868878,Unnamed,footway,36.08,27.78,Low
10645,10083,31.695266371772426,101.29487045769379,Unnamed,footway,29.38,28.18,Low
1419,198,56.30929351794808,35.57321412318314,Yonge Street,primary,54.46,54.29,Medium
10650,3667,28.393496858033664,14.053459215487969,Unnamed,service,28.6,27.4,Low
6414,6988,49.83364155824061,477.8660011340633,Unnamed,footway,31.47,35.97,Low
7076,7632,49.75235319830447,477.6463676360104,Unnamed,footway,30.17,37.17,Low
1849,7296,38.18865398542788,20.814060022129798,Unnamed,footway,38.86,35.96,Low
7296,8985,46.413749590192744,185.23364632770046,Unnamed,footway,35.96,42.36,Low
6454,6448,37.95597218380635,21.42013411750145,Unnamed,footway,37.56,36.76,Low
8984,2865,56.81389716817158,180.916590483716,Unnamed,footway,41.56,54.66,Medium
8985,4049,42.78473402909448,14.818169570552188,Unnamed,footway,42.36,41.96,Low
8984,4049,42.164789676801924,9.693239387018968,Unnamed,footway,41.56,41.96,Low
8985,2822,44.61362787487168,85.22568413699051,Unnamed,footway,42.36,39.86,Low
4670,8374,15.304906829276831,16.262073657160183,Unnamed,footway,17.36,12.76,Low
8375,8373,17.86173599257408,17.183143085084133,Unnamed,footway,17.76,17.36,Low
7597,8375,18.54873018115321,123.48456578759595,Unnamed,footway,15.26,17.76,Low
8715,8714,21.68755360987691,126.0412050818751,Unnamed,footway,20.46,18.06,Low
9926,8715,19.444484744645187,12.20638962234189,Unnamed,footway,17.96,20.46,Low
4669,8762,21.931837797569802,12.55022149445072,Unnamed,footway,21.66,21.66,Low
1852,1830,57.60487471050844,241.48436876095766,Unnamed,footway,40.35,52.45,Medium
2925,1852,41.11725090635589,19.014892350827644,Unnamed,footway,40.35,40.35,Low
1832,1851,40.89751733991128,13.569202971778855,Unnamed,footway,40.35,40.35,Low
3475,1832,48.207706250110895,131.63629695095995,Unnamed,footway,44.85,40.35,Low
2925,8262,45.38860214350297,108.39077273511515,Unnamed,footway,40.35,41.55,Low
1324,4346,54.58552243367857,65.4991691133821,Bedford Road,residential,44.77,57.69,Medium
8764,8765,38.63794300269274,121.2403657194643,Unnamed,footway,34.46,34.46,Low
8498,8764,35.12924053226994,19.42079315931329,Unnamed,footway,34.46,34.46,Low
4668,8499,38.38922394353837,114.0227493772017,Unnamed,footway,34.46,34.46,Low
5979,7610,39.93614251011605,158.9130153835185,Unnamed,footway,34.46,34.46,Low
8499,810,41.16349999465161,11.139768967123752,Unnamed,footway,34.46,46.96,Low
7610,4668,35.20410038478,21.593162645966185,Unnamed,footway,34.46,34.46,Low
8763,8497,16.657531168219233,12.000678506636277,Unnamed,footway,16.06,16.86,Low
8762,8763,23.812971997995252,262.61781537620635,Unnamed,footway,21.66,16.06,Low
10651,10652,56.79575858788136,8.805658754553418,Unnamed,footway,55.05,57.55,Medium
10653,10654,32.27316641447989,2.272248896890955,Unnamed,footway,32.2,32.2,Low
4968,10655,33.99882113217102,16.407208734559386,Unnamed,footway,34.7,32.2,Low
10656,10654,32.237116651591116,1.1526910432023043,Unnamed,steps,32.2,32.2,Low
10658,10659,32.460590556569215,8.092874427615165,Unnamed,footway,32.2,32.2,Low
10659,10657,32.260438865965284,1.8769834150709221,Unnamed,steps,32.2,32.2,Low
4968,10658,33.51536479487102,1.9541044804489596,Unnamed,steps,34.7,32.2,Low
10655,10653,32.2411638613664,1.2783807877762274,Unnamed,steps,32.2,32.2,Low
2129,1316,72.97728428487889,63.03400269306463,Dalhousie Street,residential,72.15,65.15,Medium
9414,1274,22.57544657206606,105.01451649858332,Newfoundland Road,unclassified,22.3,18.56,Low
10660,10661,37.55134251262235,9.444691199525321,Unnamed,footway,37.2,37.2,Low
10661,10662,38.87410445688915,17.646713531129567,Unnamed,footway,37.2,39.2,Low
10662,10663,41.15494968707432,23.75496734015713,Unnamed,footway,39.2,41.2,Low
10664,7689,74.393684757768,321.3798358395739,Unnamed,footway,55.05,57.55,Medium
7219,10665,62.63253309463408,256.4199216576546,Unnamed,footway,44.65,55.05,Medium
8808,10666,55.63944806665154,10.707503481408503,Unnamed,footway,55.05,55.05,Medium
10667,10664,55.716616352740395,12.10928887811802,Unnamed,footway,55.05,55.05,Medium
8809,10665,55.505586989685746,8.275876288569577,Unnamed,footway,55.05,55.05,Medium
8836,10668,52.00418360005143,115.96960515131823,Unnamed,footway,44.75,48.45,Medium
10669,7219,45.7486695867408,11.020322358912765,Unnamed,footway,45.85,44.65,Low
10670,9813,45.65891448413706,10.152975312766722,Unnamed,footway,43.95,46.45,Low
10671,9344,45.71514653587261,41.11014656963368,Unnamed,footway,40.86,46.96,Low
10672,10671,41.2092744318429,8.548077137613937,Unnamed,footway,40.86,40.86,Low
7555,10673,42.957349757952564,39.87774771127,Unnamed,footway,44.16,38.46,Low
10673,10674,38.572835745113444,8.17657462397895,Unnamed,footway,38.46,38.06,Low
10675,7556,42.775678137349416,39.25359906096738,Unnamed,footway,39.76,42.56,Low
8288,10675,38.19577057275301,7.538131700158553,Unnamed,footway,36.06,39.76,Low
10675,10676,39.3501075356437,101.93524322721089,Unnamed,footway,39.76,31.66,Low
10677,7504,33.184591977028575,89.44819359909971,Unnamed,footway,30.86,30.06,Low
10678,10672,39.48462946736847,82.95747304905295,Unnamed,footway,32.06,40.86,Low
3682,10678,32.315380702938214,7.96571125820981,Unnamed,footway,32.06,32.06,Low
10674,10679,37.744065348388126,95.30079362704953,Unnamed,footway,38.06,30.86,Low
10679,5225,31.315792339367803,8.235426251377937,Unnamed,footway,30.86,31.26,Low
4445,10680,30.679940433634926,51.763470470857904,Unnamed,footway,27.08,31.26,Low
10680,8287,31.312574561426715,8.131827476713253,Unnamed,footway,31.26,30.86,Low
10680,10677,31.780198349608913,23.18732613035771,Unnamed,footway,31.26,30.86,Low
5220,3739,32.17138704677212,43.509148451901474,Unnamed,footway,28.68,32.98,Low
3739,3712,35.238878864845724,47.84058474117541,Lawren Harris Square,residential,32.98,34.28,Low
9339,9343,35.072147453642,108.8254016326903,Unnamed,footway,39.38,23.88,Low
10320,10681,21.341168630221773,17.214901345174997,Unnamed,footway,20.98,20.98,Low
5215,5216,31.446434181446435,43.69180821262647,Cooperage Street,residential,28.58,31.68,Low
4896,9219,27.293918889616023,85.24528388135288,Unnamed,footway,21.7,28.6,Low
3762,7164,42.83160869968637,49.53709139148169,Unnamed,footway,39.36,42.26,Low
9875,3762,39.73925195302251,9.635466286141067,Unnamed,footway,39.36,39.36,Low
10682,9875,38.25557328425124,19.876653805685038,Unnamed,footway,35.66,39.36,Low
3765,10682,36.28216702509961,11.77264431398812,Unnamed,footway,36.06,35.66,Low
7182,5919,56.43446607442824,89.25817553422559,Unnamed,footway,52.26,51.36,Medium
5919,5917,52.588049123297246,23.910613771363877,Unnamed,footway,51.36,51.36,Medium
10683,7523,41.40780432977782,86.53383179684658,Unnamed,footway,36.46,39.76,Low
3679,10683,37.00637656093515,3.9711492386097116,Unnamed,footway,37.26,36.46,Low
10684,7525,36.874758731009514,125.94683148120646,Unnamed,footway,31.3,34.2,Low
7527,10684,31.689019189041616,6.000609175924385,Unnamed,footway,31.7,31.3,Low
10685,2308,47.106545835622065,74.02065288696011,Bright Street,residential,45.26,42.46,Low
5978,10686,39.46338338658916,35.51255278376171,Unnamed,footway,39.36,36.86,Low
10686,3676,37.135282270452606,7.468319871204587,Unnamed,footway,36.86,36.86,Low
10687,7173,42.763908580434425,87.86335742646703,Unnamed,footway,38.46,40.16,Low
4937,10687,38.72223637202185,6.818418409304355,Unnamed,footway,38.46,38.46,Low
4353,10688,44.97377151612673,76.95813017544856,Unnamed,footway,45.46,38.06,Low
10688,7172,38.047630954961996,4.955915345007734,Unnamed,footway,38.06,37.66,Low
10689,11056,24.927513618550897,30.06254622111155,Unnamed,service,25.2,23.2,Low
7183,10690,52.54149188879916,39.190899699350496,Unnamed,footway,52.66,48.46,Medium
10690,2104,48.63363001786792,7.742022749024357,Unnamed,footway,48.46,48.06,Low
7184,10691,38.86968765502066,39.296461364188936,Unnamed,footway,39.9,34.9,Low
10691,7531,35.0763566652977,5.053199578730902,Unnamed,footway,34.9,34.9,Low
10692,7505,29.999073180128885,101.69200073921716,Unnamed,footway,25.78,28.68,Low
4367,10692,26.319691917097394,13.075131527998312,Unnamed,footway,26.18,25.78,Low
8210,4369,38.48974697625168,48.48125786575011,Unnamed,footway,38.16,35.26,Low
4921,8210,39.09516253360944,8.647124190129952,Unnamed,footway,39.36,38.16,Low
4371,2367,43.96316860042821,69.40327415296076,Unnamed,footway,38.56,43.66,Low
4921,10693,39.678597843583944,35.7242976659864,Unnamed,footway,39.36,37.26,Low
10693,10694,37.01074774719781,9.567587212160813,Unnamed,footway,37.26,36.06,Low
10694,3764,40.810863567048514,70.87020643003198,Unnamed,footway,36.06,40.16,Low
3764,8209,41.57722676954251,8.911108215057501,Unnamed,footway,40.16,42.26,Low
3763,8209,40.698986501399766,8.399070896922023,Unnamed,footway,38.46,42.26,Low
10695,9309,23.54129574175299,74.94501103894927,Unnamed,footway,21.3,22.5,Low
9310,10695,21.676500903092563,8.209344329886644,Unnamed,footway,21.7,21.3,Low
10696,9308,24.516761122358805,8.920210796658703,Unnamed,footway,24.5,24.1,Low
7542,10696,28.881817482520958,130.40381536285543,Unnamed,footway,26.6,24.5,Low
3457,8026,38.83316405511648,136.13704081674885,Unnamed,cycleway,37.58,30.78,Low
8026,3540,31.089740731810117,3.5423089674020507,Unnamed,footway,30.78,31.18,Low
8026,8028,31.91716492483743,17.118066438413777,Unnamed,cycleway,30.78,31.98,Low
8028,8024,32.30892819231253,4.006469618164405,Unnamed,footway,31.98,32.38,Low
8028,10697,34.001857107961,115.54649304333992,Unnamed,cycleway,31.98,28.98,Low
10697,10698,29.151585856350096,19.999505120717078,Unnamed,cycleway,28.98,28.18,Low
10698,10699,32.63799558354678,118.50567455609261,Unnamed,cycleway,28.18,30.18,Low
10699,9059,30.047145064503237,15.79259852952139,Unnamed,cycleway,30.18,28.98,Low
7486,6250,26.426056013734996,5.557686976217604,Unnamed,footway,23.78,28.78,Low
6250,7481,26.398442428813823,4.506941735685728,Unnamed,footway,28.78,23.78,Low
5229,7485,24.670969744921493,1.6634082387938067,Unnamed,footway,25.88,23.38,Low
4933,7483,24.295200997245093,2.6909202329794244,Unnamed,footway,25.48,22.98,Low
7482,4372,26.693963620542245,2.4019384356832436,Unnamed,footway,25.38,27.88,Low
